"","UF","COD. UF","COD. MUNIC","NOME DO MUNICÍPIO","POPULAÇÃO ESTIMADA"
"578","MA",21,"07407","Olho d'Água das Cunhãs","19561"
"579","MA",21,"07456","Olinda Nova do Maranhão","14836"
"580","MA",21,"07506","Paço do Lumiar","123747(6)"
"581","MA",21,"07605","Palmeirândia","19781"
"582","MA",21,"07704","Paraibano","21479"
"583","MA",21,"07803","Parnarama","35008"
"584","MA",21,"07902","Passagem Franca","19137"
"585","MA",21,"08009","Pastos Bons","19583"
"586","MA",21,"08058","Paulino Neves","16166"
"587","MA",21,"08108","Paulo Ramos","21066"
"588","MA",21,"08207","Pedreiras","39191"
"589","MA",21,"08256","Pedro do Rosário","25354"
"590","MA",21,"08306","Penalva","38731"
"591","MA",21,"08405","Peri Mirim","14345"
"592","MA",21,"08454","Peritoró","23364"
"593","MA",21,"08504","Pindaré-Mirim","33065"
"594","MA",21,"08603","Pinheiro","83777"
"595","MA",21,"08702","Pio XII","21379"
"596","MA",21,"08801","Pirapemas","18720"
"597","MA",21,"08900","Poção de Pedras","17595"
"598","MA",21,"09007","Porto Franco","24092"
"599","MA",21,"09056","Porto Rico do Maranhão","5955"
"600","MA",21,"09106","Presidente Dutra","48036"
"601","MA",21,"09205","Presidente Juscelino","12838"
"602","MA",21,"09239","Presidente Médici","7070"
"603","MA",21,"09270","Presidente Sarney","19069"
"604","MA",21,"09304","Presidente Vargas","11261"
"605","MA",21,"09403","Primeira Cruz","15431"
"606","MA",21,"09452","Raposa","31177"
"607","MA",21,"09502","Riachão","20334"
"608","MA",21,"09551","Ribamar Fiquene","7825"
"609","MA",21,"09601","Rosário","42994"
"610","MA",21,"09700","Sambaíba","5679"
"611","MA",21,"09759","Santa Filomena do Maranhão","7826"
"612","MA",21,"09809","Santa Helena","42483"
"613","MA",21,"09908","Santa Inês","89489"
"614","MA",21,"10005","Santa Luzia","72887"
"615","MA",21,"10039","Santa Luzia do Paruá","25371"
"616","MA",21,"10104","Santa Quitéria do Maranhão","25764"
"617","MA",21,"10203","Santa Rita","38298"
"618","MA",21,"10237","Santana do Maranhão","13547"
"619","MA",21,"10278","Santo Amaro do Maranhão","16034"
"620","MA",21,"10302","Santo Antônio dos Lopes","14522"
"621","MA",21,"10401","São Benedito do Rio Preto","18717"
"622","MA",21,"10500","São Bento","45604"
"623","MA",21,"10609","São Bernardo","28667"
"624","MA",21,"10658","São Domingos do Azeitão","7420"
"625","MA",21,"10708","São Domingos do Maranhão","34384"
"626","MA",21,"10807","São Félix de Balsas","4562"
"627","MA",21,"10856","São Francisco do Brejão","11941"
"628","MA",21,"10906","São Francisco do Maranhão","12218"
"629","MA",21,"11003","São João Batista","20701"
"630","MA",21,"11029","São João do Carú","15787"
"631","MA",21,"11052","São João do Paraíso","11193"
"632","MA",21,"11078","São João do Soter","18645"
"633","MA",21,"11102","São João dos Patos","25996"
"634","MA",21,"11201","São José de Ribamar","179028"
"635","MA",21,"11250","São José dos Basílios","7640"
"636","MA",21,"11300","São Luís","1108975"
"637","MA",21,"11409","São Luís Gonzaga do Maranhão","18727"
"638","MA",21,"11508","São Mateus do Maranhão","41579"
"639","MA",21,"11532","São Pedro da Água Branca","12735"
"640","MA",21,"11573","São Pedro dos Crentes","4684"
"641","MA",21,"11607","São Raimundo das Mangabeiras","18980"
"642","MA",21,"11631","São Raimundo do Doca Bezerra","5131"
"643","MA",21,"11672","São Roberto","6789"
"644","MA",21,"11706","São Vicente Ferrer","22350"
"645","MA",21,"11722","Satubinha","14096"
"646","MA",21,"11748","Senador Alexandre Costa","11214"
"647","MA",21,"11763","Senador La Rocque","14050"
"648","MA",21,"11789","Serrano do Maranhão","10299"
"649","MA",21,"11805","Sítio Novo","18160"
"650","MA",21,"11904","Sucupira do Norte","10634"
"651","MA",21,"11953","Sucupira do Riachão","5676"
"652","MA",21,"12001","Tasso Fragoso","8582"
"653","MA",21,"12100","Timbiras","29183"
"654","MA",21,"12209","Timon","170222"
"655","MA",21,"12233","Trizidela do Vale","22112"
"656","MA",21,"12274","Tufilândia","5854"
"657","MA",21,"12308","Tuntum","42040"
"658","MA",21,"12407","Turiaçu","35709"
"659","MA",21,"12456","Turilândia","25868"
"660","MA",21,"12506","Tutóia","59398"
"661","MA",21,"12605","Urbano Santos","33459"
"662","MA",21,"12704","Vargem Grande","57168"
"663","MA",21,"12803","Viana","52649"
"664","MA",21,"12852","Vila Nova dos Martírios","13598"
"665","MA",21,"12902","Vitória do Mearim","32861"
"666","MA",21,"13009","Vitorino Freire","31522"
"667","MA",21,"14007","Zé Doca","51956"
"668","PI",22,"00053","Acauã","7102"
"669","PI",22,"00103","Agricolândia","5131"
"670","PI",22,"00202","Água Branca","17470"
"671","PI",22,"00251","Alagoinha do Piauí","7665"
"672","PI",22,"00277","Alegrete do Piauí","4918"
"673","PI",22,"00301","Alto Longá","14339"
"674","PI",22,"00400","Altos","40605"
"675","PI",22,"00459","Alvorada do Gurguéia","5445"
"676","PI",22,"00509","Amarante","17604"
"677","PI",22,"00608","Angical do Piauí","6783"
"678","PI",22,"00707","Anísio de Abreu","9938"
"679","PI",22,"00806","Antônio Almeida","3170"
"680","PI",22,"00905","Aroazes","5827"
"681","PI",22,"00954","Aroeiras do Itaim","2551"
"682","PI",22,"01002","Arraial","4720"
"683","PI",22,"01051","Assunção do Piauí","7863"
"684","PI",22,"01101","Avelino Lopes","11326"
"685","PI",22,"01150","Baixa Grande do Ribeiro","11671"
"686","PI",22,"01176","Barra D'Alcântara","3952"
"687","PI",22,"01200","Barras","47185"
"688","PI",22,"01309","Barreiras do Piauí","3352"
"689","PI",22,"01408","Barro Duro","7027"
"690","PI",22,"01507","Batalha","26905"
"691","PI",22,"01556","Bela Vista do Piauí","4030"
"692","PI",22,"01572","Belém do Piauí","3587"
"693","PI",22,"01606","Beneditinos","10473"
"694","PI",22,"01705","Bertolínia","5507"
"695","PI",22,"01739","Betânia do Piauí","6210"
"696","PI",22,"01770","Boa Hora","6815"
"697","PI",22,"01804","Bocaina","4505"
"698","PI",22,"01903","Bom Jesus","25387"
"699","PI",22,"01919","Bom Princípio do Piauí","5651"
"700","PI",22,"01929","Bonfim do Piauí","5685"
"701","PI",22,"01945","Boqueirão do Piauí","6426"
"702","PI",22,"01960","Brasileira","8347"
"703","PI",22,"01988","Brejo do Piauí","3848"
"704","PI",22,"02000","Buriti dos Lopes","19807"
"705","PI",22,"02026","Buriti dos Montes","8264"
"706","PI",22,"02059","Cabeceiras do Piauí","10630"
"707","PI",22,"02075","Cajazeiras do Piauí","3573"
"708","PI",22,"02083","Cajueiro da Praia","7674"
"709","PI",22,"02091","Caldeirão Grande do Piauí","5781"
"710","PI",22,"02109","Campinas do Piauí","5620"
"711","PI",22,"02117","Campo Alegre do Fidalgo","5069"
"712","PI",22,"02133","Campo Grande do Piauí","5965"
"713","PI",22,"02174","Campo Largo do Piauí","7311"
"714","PI",22,"02208","Campo Maior","46893"
"715","PI",22,"02251","Canavieira","3944"
"716","PI",22,"02307","Canto do Buriti","21258"
"717","PI",22,"02406","Capitão de Campos","11445"
"718","PI",22,"02455","Capitão Gervásio Oliveira","4114"
"719","PI",22,"02505","Caracol","10964"
"720","PI",22,"02539","Caraúbas do Piauí","5890"
"721","PI",22,"02554","Caridade do Piauí","5085"
"722","PI",22,"02604","Castelo do Piauí","19715"
"723","PI",22,"02653","Caxingó","5451"
"724","PI",22,"02703","Cocal","27845"
"725","PI",22,"02711","Cocal de Telha","4899"
"726","PI",22,"02729","Cocal dos Alves","6168"
"727","PI",22,"02737","Coivaras","4032"
"728","PI",22,"02752","Colônia do Gurguéia","6516"
"729","PI",22,"02778","Colônia do Piauí","7661"
"730","PI",22,"02802","Conceição do Canindé","4807"
"731","PI",22,"02851","Coronel José Dias","4685"
"732","PI",22,"02901","Corrente","26709"
"733","PI",22,"03008","Cristalândia do Piauí","8323"
"734","PI",22,"03107","Cristino Castro","10444"
"735","PI",22,"03206","Curimatá","11426"
"736","PI",22,"03230","Currais","4968"
"737","PI",22,"03255","Curralinhos","4459"
"738","PI",22,"03271","Curral Novo do Piauí","5367"
"739","PI",22,"03305","Demerval Lobão","13840"
"740","PI",22,"03354","Dirceu Arcoverde","7029"
"741","PI",22,"03404","Dom Expedito Lopes","6922"
"742","PI",22,"03420","Domingos Mourão","4354"
"743","PI",22,"03453","Dom Inocêncio","9565"
"744","PI",22,"03503","Elesbão Veloso","14575"
"745","PI",22,"03602","Eliseu Martins","4930"
"746","PI",22,"03701","Esperantina","39848"
"747","PI",22,"03750","Fartura do Piauí","5319"
"748","PI",22,"03800","Flores do Piauí","4462"
"749","PI",22,"03859","Floresta do Piauí","2560"
"750","PI",22,"03909","Floriano","60025"
"751","PI",22,"04006","Francinópolis","5347"
"752","PI",22,"04105","Francisco Ayres","4323"
"753","PI",22,"04154","Francisco Macedo","3200"
"754","PI",22,"04204","Francisco Santos","9372"
"755","PI",22,"04303","Fronteiras","11659"
"756","PI",22,"04352","Geminiano","5460"
"757","PI",22,"04402","Gilbués","10694"
"758","PI",22,"04501","Guadalupe","10497"
"759","PI",22,"04550","Guaribas","4568"
"760","PI",22,"04600","Hugo Napoleão","3879"
"761","PI",22,"04659","Ilha Grande","9457"
"762","PI",22,"04709","Inhuma","15319"
"763","PI",22,"04808","Ipiranga do Piauí","9838"
"764","PI",22,"04907","Isaías Coelho","8566"
"765","PI",22,"05003","Itainópolis","11551"
"766","PI",22,"05102","Itaueira","11028"
"767","PI",22,"05151","Jacobina do Piauí","5729"
"768","PI",22,"05201","Jaicós","19170"
"769","PI",22,"05250","Jardim do Mulato","4513"
"770","PI",22,"05276","Jatobá do Piauí","4875"
"771","PI",22,"05300","Jerumenha","4447"
"772","PI",22,"05359","João Costa","3005"
"773","PI",22,"05409","Joaquim Pires","14376"
"774","PI",22,"05458","Joca Marques","5466"
"775","PI",22,"05508","José de Freitas","39336"
"776","PI",22,"05516","Juazeiro do Piauí","5485"
"777","PI",22,"05524","Júlio Borges","5640"
"778","PI",22,"05532","Jurema","4777"
"779","PI",22,"05540","Lagoinha do Piauí","2858"
"780","PI",22,"05557","Lagoa Alegre","8577"
"781","PI",22,"05565","Lagoa do Barro do Piauí","4656"
"782","PI",22,"05573","Lagoa de São Francisco","6777"
"783","PI",22,"05581","Lagoa do Piauí","4075"
"784","PI",22,"05599","Lagoa do Sítio","5198"
"785","PI",22,"05607","Landri Sales","5283"
"786","PI",22,"05706","Luís Correia","30438"
"787","PI",22,"05805","Luzilândia","25504"
"788","PI",22,"05854","Madeiro","8342"
"789","PI",22,"05904","Manoel Emídio","5351"
"790","PI",22,"05953","Marcolândia","8543"
"791","PI",22,"06001","Marcos Parente","4547"
"792","PI",22,"06050","Massapê do Piauí","6449"
"793","PI",22,"06100","Matias Olímpio","10958"
"794","PI",22,"06209","Miguel Alves","33833"
"795","PI",22,"06308","Miguel Leão","1242"
"796","PI",22,"06357","Milton Brandão","6608"
"797","PI",22,"06407","Monsenhor Gil","10564"
"798","PI",22,"06506","Monsenhor Hipólito","7767"
"799","PI",22,"06605","Monte Alegre do Piauí","10615"
"800","PI",22,"06654","Morro Cabeça no Tempo","4530"
"801","PI",22,"06670","Morro do Chapéu do Piauí","6811"
"802","PI",22,"06696","Murici dos Portelas","9209"
"803","PI",22,"06704","Nazaré do Piauí","7322"
"804","PI",22,"06720","Nazária","8602"
"805","PI",22,"06753","Nossa Senhora de Nazaré","4891"
"806","PI",22,"06803","Nossa Senhora dos Remédios","8723"
"807","PI",22,"06902","Novo Oriente do Piauí","6556"
"808","PI",22,"06951","Novo Santo Antônio","3003"
"809","PI",22,"07009","Oeiras","37085"
"810","PI",22,"07108","Olho D'Água do Piauí","2468"
"811","PI",22,"07207","Padre Marcos","6873"
"812","PI",22,"07306","Paes Landim","4126"
"813","PI",22,"07355","Pajeú do Piauí","3404"
"814","PI",22,"07405","Palmeira do Piauí","5036"
"815","PI",22,"07504","Palmeirais","14587"
"816","PI",22,"07553","Paquetá","3937"
"817","PI",22,"07603","Parnaguá","10819"
"818","PI",22,"07702","Parnaíba","153482"
"819","PI",22,"07751","Passagem Franca do Piauí","4323"
"820","PI",22,"07777","Patos do Piauí","6406"
"821","PI",22,"07793","Pau D'Arco do Piauí","4065"
"822","PI",22,"07801","Paulistana","20554"
"823","PI",22,"07850","Pavussu","3669"
"824","PI",22,"07900","Pedro II","38778"
"825","PI",22,"07934","Pedro Laurentino","2544"
"826","PI",22,"07959","Nova Santa Rita","4383"
"827","PI",22,"08007","Picos","78431"
"828","PI",22,"08106","Pimenteiras","12139"
"829","PI",22,"08205","Pio IX","18459"
"830","PI",22,"08304","Piracuruca","28874"
"831","PI",22,"08403","Piripiri","63787"
"832","PI",22,"08502","Porto","12608"
"833","PI",22,"08551","Porto Alegre do Piauí","2720"
"834","PI",22,"08601","Prata do Piauí","3150"
"835","PI",22,"08650","Queimada Nova","9017"
"836","PI",22,"08700","Redenção do Gurguéia","8796"
"837","PI",22,"08809","Regeneração","17979"
"838","PI",22,"08858","Riacho Frio","4309"
"839","PI",22,"08874","Ribeira do Piauí","4488"
"840","PI",22,"08908","Ribeiro Gonçalves","7376"
"841","PI",22,"09005","Rio Grande do Piauí","6433"
"842","PI",22,"09104","Santa Cruz do Piauí","6247"
"843","PI",22,"09153","Santa Cruz dos Milagres","4033"
"844","PI",22,"09203","Santa Filomena","6254"
"845","PI",22,"09302","Santa Luz","5882"
"846","PI",22,"09351","Santana do Piauí","4642"
"847","PI",22,"09377","Santa Rosa do Piauí","5255"
"848","PI",22,"09401","Santo Antônio de Lisboa","6441"
"849","PI",22,"09450","Santo Antônio dos Milagres","2166"
"850","PI",22,"09500","Santo Inácio do Piauí","3803"
"851","PI",22,"09559","São Braz do Piauí","4451"
"852","PI",22,"09609","São Félix do Piauí","2932"
"853","PI",22,"09658","São Francisco de Assis do Piauí","5779"
"854","PI",22,"09708","São Francisco do Piauí","6420"
"855","PI",22,"09757","São Gonçalo do Gurguéia","3057"
"856","PI",22,"09807","São Gonçalo do Piauí","5030"
"857","PI",22,"09856","São João da Canabrava","4614"
"858","PI",22,"09872","São João da Fronteira","6064"
"859","PI",22,"09906","São João da Serra","6122"
"860","PI",22,"09955","São João da Varjota","4848"
"861","PI",22,"09971","São João do Arraial","8038"
"862","PI",22,"10003","São João do Piauí","20662"
"863","PI",22,"10052","São José do Divino","5354"
"864","PI",22,"10102","São José do Peixe","3741"
"865","PI",22,"10201","São José do Piauí","6700"
"866","PI",22,"10300","São Julião","6371"
"867","PI",22,"10359","São Lourenço do Piauí","4577"
"868","PI",22,"10375","São Luis do Piauí","2646"
"869","PI",22,"10383","São Miguel da Baixa Grande","2454"
"870","PI",22,"10391","São Miguel do Fidalgo","3038"
"871","PI",22,"10409","São Miguel do Tapuio","17639"
"872","PI",22,"10508","São Pedro do Piauí","14324"
"873","PI",22,"10607","São Raimundo Nonato","34877"
"874","PI",22,"10623","Sebastião Barros","3451"
"875","PI",22,"10631","Sebastião Leal","4303"
"876","PI",22,"10656","Sigefredo Pacheco","10058"
"877","PI",22,"10706","Simões","14649"
"878","PI",22,"10805","Simplício Mendes","12746"
"879","PI",22,"10904","Socorro do Piauí","4563"
"880","PI",22,"10938","Sussuapara","6767"
"881","PI",22,"10953","Tamboril do Piauí","2929"
"882","PI",22,"10979","Tanque do Piauí","2773"
"883","PI",22,"11001","Teresina","868075"
"884","PI",22,"11100","União","44569"
"885","PI",22,"11209","Uruçuí","21655"
"886","PI",22,"11308","Valença do Piauí","20929"
"887","PI",22,"11357","Várzea Branca","4938"
"888","PI",22,"11407","Várzea Grande","4386"
"889","PI",22,"11506","Vera Mendes","3080"
"890","PI",22,"11605","Vila Nova do Piauí","2952"
"891","PI",22,"11704","Wall Ferraz","4471"
"892","CE",23,"00101","Abaiara","11853"
"893","CE",23,"00150","Acarape","15036"
"894","CE",23,"00200","Acaraú","63104"
"895","CE",23,"00309","Acopiara","54481"
"896","CE",23,"00408","Aiuaba","17493"
"897","CE",23,"00507","Alcântaras","11781"
"898","CE",23,"00606","Altaneira","7650"
"899","CE",23,"00705","Alto Santo","17196"
"900","CE",23,"00754","Amontada","43829"
"901","CE",23,"00804","Antonina do Norte","7378"
"902","CE",23,"00903","Apuiarés","14672"
"903","CE",23,"01000","Aquiraz","80935"
"904","CE",23,"01109","Aracati","74975"
"905","CE",23,"01208","Aracoiaba","26535"
"906","CE",23,"01257","Ararendá","10959"
"907","CE",23,"01307","Araripe","21654"
"908","CE",23,"01406","Aratuba","11802"
"909","CE",23,"01505","Arneiroz","7844"
"910","CE",23,"01604","Assaré","23478"
"911","CE",23,"01703","Aurora","24610"
"912","CE",23,"01802","Baixio","6303"
"913","CE",23,"01851","Banabuiú","18256"
"914","CE",23,"01901","Barbalha","61228"
"915","CE",23,"01950","Barreira","22573"
"916","CE",23,"02008","Barro","22758"
"917","CE",23,"02057","Barroquinha","15044"
"918","CE",23,"02107","Baturité","35941"
"919","CE",23,"02206","Beberibe","53949"
"920","CE",23,"02305","Bela Cruz","32722"
"921","CE",23,"02404","Boa Viagem","54577"
"922","CE",23,"02503","Brejo Santo","49842"
"923","CE",23,"02602","Camocim","63907"
"924","CE",23,"02701","Campos Sales","27470"
"925","CE",23,"02800","Canindé","77244"
"926","CE",23,"02909","Capistrano","17786"
"927","CE",23,"03006","Caridade","22782"
"928","CE",23,"03105","Cariré","18459"
"929","CE",23,"03204","Caririaçu","26987"
"930","CE",23,"03303","Cariús","18699"
"931","CE",23,"03402","Carnaubal","17685"
"932","CE",23,"03501","Cascavel","72232"
"933","CE",23,"03600","Catarina","20871"
"934","CE",23,"03659","Catunda","10376"
"935","CE",23,"03709","Caucaia","365212"
"936","CE",23,"03808","Cedro","25585"
"937","CE",23,"03907","Chaval","13091"
"938","CE",23,"03931","Choró","13565"
"939","CE",23,"03956","Chorozinho","20274"
"940","CE",23,"04004","Coreaú","23239"
"941","CE",23,"04103","Crateús","75159"
"942","CE",23,"04202","Crato","133031"
"943","CE",23,"04236","Croatá","18133"
"944","CE",23,"04251","Cruz","24977"
"945","CE",23,"04269","Deputado Irapuan Pinheiro","9662"
"946","CE",23,"04277","Ereré","7225"
"947","CE",23,"04285","Eusébio","54337"
"948","CE",23,"04301","Farias Brito","19389"
"949","CE",23,"04350","Forquilha","24452"
"950","CE",23,"04400","Fortaleza","2686612"
"951","CE",23,"04459","Fortim","16631"
"952","CE",23,"04509","Frecheirinha","14134"
"953","CE",23,"04608","General Sampaio","7694"
"954","CE",23,"04657","Graça","14407"
"955","CE",23,"04707","Granja","54962"
"956","CE",23,"04806","Granjeiro","4814"
"957","CE",23,"04905","Groaíras","11144"
"958","CE",23,"04954","Guaiúba","26290"
"959","CE",23,"05001","Guaraciaba do Norte","40784"
"960","CE",23,"05100","Guaramiranga","5132"
"961","CE",23,"05209","Hidrolândia","20053"
"962","CE",23,"05233","Horizonte","68529"
"963","CE",23,"05266","Ibaretama","13369"
"964","CE",23,"05308","Ibiapina","25082"
"965","CE",23,"05332","Ibicuitinga","12629"
"966","CE",23,"05357","Icapuí","20060"
"967","CE",23,"05407","Icó","68162"
"968","CE",23,"05506","Iguatu","103074"
"969","CE",23,"05605","Independência","26187"
"970","CE",23,"05654","Ipaporanga","11596"
"971","CE",23,"05704","Ipaumirim","12485"
"972","CE",23,"05803","Ipu","42058"
"973","CE",23,"05902","Ipueiras","38114"
"974","CE",23,"06009","Iracema","14326"
"975","CE",23,"06108","Irauçuba","24305"
"976","CE",23,"06207","Itaiçaba","7866"
"977","CE",23,"06256","Itaitinga","38325"
"978","CE",23,"06306","Itapajé","53067"
"979","CE",23,"06405","Itapipoca","130539"
